f_000,f_001,f_002,f_003,f_004,f_005,f_006,f_007,f_008,f_009,f_010,f_011,f_012,f_013,f_014,f_015,f_016,f_017,f_018,f_019,f_020,f_021,f_022,f_023,f_024,f_025,f_026,f_027,f_028,f_029,f_030,f_031,f_032,f_033,f_034,f_035,f_036,f_037,f_038,f_039,f_040,f_041,f_042,f_043,f_044,f_045,f_046,f_047,f_048,f_049,f_050,f_051,f_052,f_053,f_054,f_055,f_056,f_057,f_058,f_059,f_060,f_061,f_062,f_063,f_064,f_065,f_066,f_067,f_068,f_069,f_070,f_071,f_072,f_073,f_074,f_075,f_076,f_077,f_078,f_079,f_080,f_081,f_082,f_083,f_084,f_085,f_086,f_087,f_088,f_089,f_090,f_091,f_092,f_093,f_094,f_095,f_096,f_097,f_098,f_099,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,f_120,f_121,f_122,f_123,f_124,f_125,label
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21736762,-0.14829391,0.099051334,-0.38349438,-0.19043756,0.1248329,-0.49451512,-0.15183549,0.12190908,-0.58002734,-0.103279896,0.111220196,-0.4310305,-0.27285025,0.065618776,-0.67561316,-0.2977848,0.04450882,-0.8131141,-0.27752128,0.034599736,-0.9279434,-0.23429345,0.02756602,-0.4554035,-0.18071271,-0.007192428,-0.7265186,-0.2600895,-0.031069377,-0.86628795,-0.2486984,-0.038536325,-0.97676027,-0.21433471,-0.044842117,-0.45867768,-0.02466863,-0.07581007,-0.7287706,-0.046381056,-0.10227749,-0.8097436,-0.0020880778,-0.10704819,-0.85847414,0.039590634,-0.108885646,-0.44694287,0.19178976,-0.13549124,-0.62850285,0.20654629,-0.16314848,-0.7473766,0.2329849,-0.17107236,-0.85218745,0.2580476,-0.17590113,monkey
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21638177,-0.1482226,0.08501835,-0.39406157,-0.20056233,0.106932454,-0.5207033,-0.16790546,0.10292737,-0.6144845,-0.12633578,0.09474939,-0.44438112,-0.2989385,0.059317008,-0.69460434,-0.30122527,0.03725905,-0.83184886,-0.2785177,0.027794842,-0.9525524,-0.23484118,0.020349339,-0.46733308,-0.19777331,-0.004713935,-0.74454,-0.25703225,-0.0322776,-0.87279344,-0.2525646,-0.03796859,-0.97443056,-0.22468868,-0.04316152,-0.46954265,-0.04052412,-0.06543429,-0.7423946,-0.058370907,-0.10054101,-0.7704446,-0.0059650503,-0.09425991,-0.7715497,0.043580737,-0.0839251,-0.4578679,0.17358018,-0.11885524,-0.6346078,0.17035478,-0.15455936,-0.7548587,0.19100252,-0.1631527,-0.8627042,0.21926509,-0.1663475,monkey
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21190855,-0.10505851,0.072775535,-0.4022031,-0.17608103,0.08388386,-0.53896457,-0.1838395,0.07111262,-0.63796276,-0.16420323,0.053052686,-0.448522,-0.2855081,0.040682316,-0.6987868,-0.31764737,0.004986797,-0.841307,-0.3094179,-0.018115291,-0.96068686,-0.2776343,-0.036622282,-0.46732375,-0.20639905,-0.025365127,-0.742094,-0.21790345,-0.06292892,-0.8614264,-0.20235106,-0.08129643,-0.9524826,-0.17184229,-0.097667344,-0.46391684,-0.06918621,-0.0891637,-0.7408129,-0.08488183,-0.12866299,-0.816599,-0.054622825,-0.1344204,-0.8645204,-0.017104689,-0.13862848,-0.44822013,0.12318756,-0.14686778,-0.61854553,0.1132088,-0.18645492,-0.73701704,0.13977532,-0.20129439,-0.8443914,0.18212342,-0.21259734,monkey
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22704288,-0.11779375,0.10887318,-0.4026304,-0.1308023,0.14237067,-0.5076775,-0.055888265,0.14857593,-0.5838155,0.005107073,0.1448788,-0.4730907,-0.19645506,0.058692478,-0.71304095,-0.15310793,0.035613116,-0.85764676,-0.098364,0.026222121,-0.9698802,-0.036733095,0.018621493,-0.47163287,-0.099984795,-0.021580806,-0.73782974,-0.0934596,-0.05256724,-0.8843601,-0.043110542,-0.066074274,-0.99979085,0.020450735,-0.076271735,-0.44580284,0.048998453,-0.09584781,-0.69107497,0.09015595,-0.13298786,-0.8040484,0.13630296,-0.15042384,-0.8915322,0.17697643,-0.16164464,-0.40682587,0.25226572,-0.15865952,-0.58169776,0.32577375,-0.20591345,-0.697872,0.38241172,-0.22773366,-0.80089605,0.43823096,-0.24086717,monkey
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21788453,-0.11099356,0.09529478,-0.40337294,-0.12135956,0.12837818,-0.5090406,-0.03861691,0.1377731,-0.591339,0.027481973,0.13811411,-0.46989545,-0.1883011,0.053215504,-0.70722103,-0.12753199,0.032526184,-0.85238814,-0.07353224,0.024323748,-0.9657561,-0.007996344,0.017558884,-0.46269217,-0.08985183,-0.021006273,-0.7349588,-0.078468785,-0.049125593,-0.88249147,-0.030431055,-0.064290926,-0.999238,0.03902935,-0.07566525,-0.43106517,0.06961142,-0.09043612,-0.68179965,0.105074495,-0.12887715,-0.8122675,0.14830698,-0.1522225,-0.9150475,0.18908074,-0.16756903,-0.38737002,0.29621103,-0.14877579,-0.5666644,0.36018434,-0.19898038,-0.68928814,0.41008615,-0.22377425,-0.798822,0.46326825,-0.23912473,monkey
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22511783,-0.13255204,0.091938704,-0.4112389,-0.14111502,0.122449405,-0.51884454,-0.055531047,0.1287002,-0.5928965,0.034833685,0.12679717,-0.48418105,-0.19382803,0.069653675,-0.717459,-0.12886967,0.056282572,-0.85915333,-0.053409662,0.046545178,-0.9668888,0.025847623,0.039237436,-0.47927836,-0.077001,0.0022825184,-0.7445786,-0.062288288,-0.0124838,-0.8873281,-0.015555738,-0.025825081,-0.9989953,0.04481401,-0.036996182,-0.4519304,0.08945486,-0.060414433,-0.69149387,0.12210828,-0.080954425,-0.80198896,0.16159853,-0.09263795,-0.88425475,0.19698416,-0.10075071,-0.41213405,0.30406582,-0.113738835,-0.59091973,0.34686327,-0.13685642,-0.7001033,0.38479355,-0.14033832,-0.7925696,0.4239815,-0.1412936,monkey
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22584777,-0.0872666,0.08607598,-0.42122987,-0.060858194,0.11468436,-0.53609306,0.053065553,0.11902031,-0.6242168,0.14691094,0.116840005,-0.46974275,-0.1949393,0.05769618,-0.70767677,-0.11354397,0.034812625,-0.854357,-0.031662114,0.022514854,-0.9702235,0.054687876,0.014278229,-0.4692255,-0.104520924,-0.009460314,-0.74466234,-0.074451454,-0.039680015,-0.88741416,-0.011479607,-0.054316882,-0.9982749,0.058712423,-0.06324186,-0.44629863,0.04648221,-0.072644934,-0.6969484,0.12857369,-0.11326995,-0.74989384,0.18763271,-0.11785577,-0.77741265,0.23029956,-0.111566156,-0.41113865,0.2561106,-0.12691455,-0.5997007,0.3200713,-0.16154051,-0.6933941,0.36626545,-0.163903,-0.7646205,0.41150683,-0.16010904,monkey
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22443615,-0.0919894,0.11273557,-0.40481013,-0.10133302,0.14557302,-0.5141074,-0.04126096,0.14861184,-0.6002017,0.016523235,0.14056201,-0.4747888,-0.2225329,0.06758239,-0.7206553,-0.15474023,0.045926657,-0.85717833,-0.085149996,0.033704747,-0.9655935,-0.0063740495,0.023604065,-0.46907207,-0.15148713,-0.018768955,-0.7505498,-0.13616331,-0.042354543,-0.8896732,-0.0705404,-0.058285795,-0.9999822,0.0059688184,-0.07263523,-0.43552354,-0.015769549,-0.09918037,-0.70089257,0.03084778,-0.12676057,-0.81686246,0.11328664,-0.14589325,-0.9052179,0.18276708,-0.16263358,-0.3860617,0.18280354,-0.16852808,-0.55813086,0.25030702,-0.20491827,-0.6732765,0.31129527,-0.22190316,-0.77804875,0.36846498,-0.23533058,monkey
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22786547,-0.15554507,0.08981146,-0.4047742,-0.19329971,0.10658232,-0.5249104,-0.14285217,0.0969442,-0.6167277,-0.083672084,0.07844192,-0.44965914,-0.2875206,0.03346759,-0.6967574,-0.26734513,-0.0059732962,-0.84770507,-0.2165085,-0.029972877,-0.9732217,-0.15485157,-0.04744466,-0.4516473,-0.18688302,-0.044080548,-0.7317561,-0.21045731,-0.08273753,-0.8781575,-0.17956628,-0.101224825,-0.9913448,-0.13128357,-0.11658736,-0.4330137,-0.026536537,-0.11700703,-0.6867868,0.003007453,-0.15514939,-0.7863771,0.05909634,-0.16399431,-0.8553504,0.103898846,-0.17063637,-0.40343758,0.19309479,-0.18197647,-0.57880884,0.22320521,-0.22316074,-0.7017485,0.25582454,-0.23767647,-0.81154025,0.28920713,-0.24804355,monkey
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22548488,-0.10689635,0.07739099,-0.400287,-0.1476671,0.08805757,-0.52056414,-0.107832156,0.07327647,-0.61843985,-0.06221931,0.051641535,-0.44183353,-0.30233327,0.03571452,-0.69847184,-0.30332246,-0.0010931342,-0.8459996,-0.28171876,-0.02389256,-0.96752197,-0.23210043,-0.040406555,-0.45602798,-0.21522495,-0.034873433,-0.734951,-0.2708783,-0.07291745,-0.87367994,-0.24602361,-0.091511555,-0.980749,-0.19527268,-0.10681648,-0.4478395,-0.07032058,-0.102535345,-0.72664636,-0.08252928,-0.14062567,-0.81676126,-0.03819132,-0.1486224,-0.87299156,0.007233163,-0.15341236,-0.42575103,0.13988645,-0.16360411,-0.60378367,0.1560125,-0.20306674,-0.7342899,0.19456975,-0.21779354,-0.8484963,0.23648587,-0.22778587,monkey
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20115343,-0.14481674,0.056155596,-0.39047486,-0.20577343,0.06757598,-0.5327803,-0.19416708,0.05924727,-0.64875656,-0.15820172,0.04667512,-0.4491747,-0.3275158,0.04303453,-0.6968771,-0.3647124,0.013052548,-0.83345413,-0.35766318,-0.010792905,-0.94586015,-0.32457447,-0.028192388,-0.4633713,-0.2226898,-0.011487787,-0.72963595,-0.25596002,-0.03893401,-0.8516222,-0.23724443,-0.060557112,-0.93514186,-0.20945606,-0.07816321,-0.4520941,-0.08048826,-0.06540764,-0.7036027,-0.10893501,-0.088999644,-0.79515785,-0.078455515,-0.1004191,-0.8496565,-0.046603322,-0.110121846,-0.42906207,0.09684985,-0.1149675,-0.5909181,0.07172616,-0.13790898,-0.70411235,0.083101325,-0.14678746,-0.80146235,0.10161267,-0.15396152,monkey
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18939362,-0.14013514,0.09928573,-0.36726105,-0.22170465,0.11600751,-0.50228536,-0.21997638,0.10299876,-0.6134564,-0.19977777,0.079581395,-0.41817018,-0.37635374,0.042442773,-0.6803951,-0.39903814,0.007226951,-0.818544,-0.3947047,-0.014195689,-0.93585217,-0.35239282,-0.034273136,-0.44382018,-0.30147222,-0.046839233,-0.7321352,-0.31388903,-0.0894406,-0.8445747,-0.2748228,-0.11059612,-0.91554964,-0.21344833,-0.12879106,-0.43694732,-0.15778604,-0.13097158,-0.74141943,-0.17840758,-0.17144513,-0.8369773,-0.11462314,-0.18265575,-0.89212346,-0.047706183,-0.19428065,-0.41587472,0.055673122,-0.20571494,-0.59705687,0.053718008,-0.2590496,-0.7293126,0.07945479,-0.28492695,-0.8432888,0.11066253,-0.3048817,monkey
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2028873,-0.21933194,0.12152321,-0.39403987,-0.27177125,0.15661027,-0.5395244,-0.21061702,0.15900634,-0.641921,-0.12853591,0.15337504,-0.4305459,-0.40256596,0.09042896,-0.681029,-0.4386491,0.069789745,-0.8198062,-0.41413465,0.057763148,-0.9320462,-0.36233947,0.046307724,-0.45840433,-0.2940072,0.0012085043,-0.76340896,-0.29580215,-0.03601131,-0.84170526,-0.240753,-0.047277134,-0.86562353,-0.18903981,-0.04965556,-0.46332747,-0.12488901,-0.08160809,-0.75328517,-0.11198078,-0.117272176,-0.77796173,-0.042976834,-0.10718966,-0.7582483,0.0012424006,-0.093578346,-0.4556492,0.094832346,-0.15368949,-0.6533316,0.07713876,-0.1900037,-0.7627671,0.08984759,-0.1938945,-0.8485537,0.10101128,-0.19314873,monkey
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1745837,-0.22949491,0.14147688,-0.32632345,-0.28582436,0.18162507,-0.43595618,-0.22921038,0.18456724,-0.50905496,-0.1365808,0.17326713,-0.37423676,-0.3907527,0.09329206,-0.6329424,-0.37741256,0.08287791,-0.767691,-0.31727946,0.07680184,-0.8739357,-0.23441143,0.07223186,-0.41798884,-0.30315262,-0.0029349604,-0.7030501,-0.4046744,-0.0135845,-0.8443102,-0.38402906,-0.018228525,-0.94305414,-0.33263928,-0.023106446,-0.43590072,-0.13885966,-0.09052047,-0.708853,-0.19900863,-0.10406535,-0.80490756,-0.14253893,-0.112473674,-0.85835433,-0.089025885,-0.12033846,-0.44268748,0.093835115,-0.16433412,-0.6424621,0.09934312,-0.18123408,-0.76374966,0.12742963,-0.18188615,-0.8605979,0.16185942,-0.18367481,monkey
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1674147,-0.20897098,0.16827908,-0.32896215,-0.26924765,0.2283751,-0.444096,-0.21272588,0.24470761,-0.5231879,-0.13964115,0.24769993,-0.37150538,-0.40820453,0.16110766,-0.620997,-0.398597,0.16890474,-0.7411538,-0.33071795,0.16786551,-0.82468414,-0.24000163,0.16639215,-0.415313,-0.34760106,0.051657263,-0.68938434,-0.4752978,0.058260996,-0.8292707,-0.45705345,0.054588314,-0.915542,-0.40222237,0.048224915,-0.44010693,-0.20469211,-0.0515279,-0.7032674,-0.333229,-0.049279064,-0.83538866,-0.30315268,-0.064439945,-0.9133046,-0.26052618,-0.08232788,-0.4613242,0.013069351,-0.13963118,-0.65463376,-0.057457596,-0.14463823,-0.7733586,-0.055814765,-0.14501321,-0.8639151,-0.032875974,-0.1501753,monkey
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21958432,-0.19360474,0.17979893,-0.37655666,-0.21994527,0.24952278,-0.48510838,-0.1605353,0.2717843,-0.5736222,-0.10506308,0.281121,-0.40279856,-0.35840952,0.18785037,-0.6623295,-0.3663565,0.19782504,-0.7832341,-0.3017701,0.20104636,-0.87503976,-0.21454352,0.1999537,-0.44673377,-0.30941597,0.07647147,-0.73929894,-0.3900791,0.08668865,-0.86282325,-0.3710409,0.09274831,-0.9452735,-0.32627898,0.08792874,-0.46673444,-0.16511296,-0.03114157,-0.7679266,-0.2542873,-0.031042296,-0.8492843,-0.18872166,-0.034318224,-0.8898552,-0.11582597,-0.04617489,-0.48239386,0.075216375,-0.12380419,-0.68249184,0.02545883,-0.14987266,-0.81348634,0.043358043,-0.16669136,-0.9245844,0.08593301,-0.18440934,monkey
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21968609,-0.18093663,0.14233725,-0.40418148,-0.23165314,0.18629333,-0.53426963,-0.19625638,0.19070378,-0.6479431,-0.1574666,0.18643112,-0.42756546,-0.38885573,0.12777211,-0.69145733,-0.44319525,0.117759034,-0.825483,-0.42196155,0.11120903,-0.929682,-0.36836293,0.1037497,-0.45724106,-0.31084144,0.027836068,-0.7480965,-0.32098234,0.014335908,-0.84252834,-0.26289907,0.010167643,-0.8908087,-0.2057338,0.0036353793,-0.46593028,-0.155026,-0.06740177,-0.77162373,-0.22159745,-0.08058341,-0.8453074,-0.15578376,-0.077039815,-0.88122,-0.08641775,-0.08002217,-0.46655113,0.064126976,-0.15094648,-0.6536266,-0.0104195755,-0.18029048,-0.77295333,-0.020827308,-0.1919635,-0.8725206,-0.005158179,-0.2025795,monkey
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23127426,-0.13918833,0.09571802,-0.46291205,-0.18290265,0.13984506,-0.64069504,-0.17643714,0.15396415,-0.77972823,-0.1323559,0.16471532,-0.5302974,-0.22014932,0.15242672,-0.75808376,-0.2556035,0.15660319,-0.8834293,-0.22987407,0.14460641,-0.9821764,-0.18796141,0.1313111,-0.54385996,-0.1314007,0.08593001,-0.77860135,-0.12440995,0.08967547,-0.89022636,-0.097977735,0.07395193,-0.96391374,-0.07411545,0.05703208,-0.53420043,-0.011469795,0.017904792,-0.77465326,-0.00866225,0.020625927,-0.8711808,0.0050576827,0.019815486,-0.929011,0.0206304,0.012985032,-0.50976104,0.13082735,-0.0445602,-0.6931849,0.10966113,-0.038313966,-0.78758174,0.087131284,-0.026585136,-0.857095,0.07668443,-0.02276273,monkey
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2381922,0.039433327,0.04506287,-0.4567438,0.065928705,0.05175229,-0.6084434,0.14192317,0.03985276,-0.7417865,0.19294679,0.023106758,-0.48979783,-0.23197316,0.034074593,-0.72268414,-0.24013022,-0.0073407204,-0.86750126,-0.21535574,-0.040279523,-0.98268294,-0.16776142,-0.065088786,-0.46628585,-0.21869773,-0.024894128,-0.7142199,-0.26032662,-0.066214666,-0.8647335,-0.21960005,-0.10282717,-0.9857367,-0.16829498,-0.13378283,-0.4264179,-0.13046724,-0.08656176,-0.66672647,-0.15895344,-0.13299665,-0.807363,-0.12097925,-0.1735105,-0.9155597,-0.08596469,-0.20361769,-0.37531123,0.040085454,-0.14329273,-0.53636736,0.07065034,-0.19088931,-0.6549659,0.11041984,-0.22406013,-0.7593636,0.1451055,-0.25049827,monkey
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23485006,-0.07872873,0.08153209,-0.42625692,-0.092538625,0.099264435,-0.5410634,-0.04223432,0.09209282,-0.6452324,0.015180074,0.078656815,-0.49206528,-0.23286864,0.0486806,-0.7287338,-0.2485103,0.016143275,-0.874455,-0.2121314,-0.006036127,-0.9877235,-0.15621193,-0.022533756,-0.480757,-0.18725002,-0.023880675,-0.7285775,-0.21366961,-0.053577174,-0.87388206,-0.17429799,-0.07556039,-0.9904093,-0.12534486,-0.09595494,-0.45078596,-0.07909526,-0.0944181,-0.6913579,-0.06823327,-0.12332811,-0.82326084,-0.02768974,-0.14257401,-0.9269288,0.003127275,-0.16036913,-0.4087598,0.10110484,-0.15803207,-0.5735914,0.16488041,-0.19237794,-0.6959105,0.21815474,-0.21089366,-0.8027653,0.26323414,-0.22614127,monkey
